TXNAME,GENEID
XM_026446196,LOC100577753
XM_026446197,LOC100577753
XM_016917460,LOC100577753
XM_026446203,LOC100577872
XM_026446200,LOC100577872
XM_026446201,LOC100577872
XM_026446202,LOC100577872
XM_016917494,LOC107964025
XM_016917496,LOC107964025
XM_016917495,LOC107964025
XM_026446199,LOC107964025
NR_127312,GeneID_104796780
GeneID_104796780_t1,GeneID_104796780
XM_016917490,GeneID_411626
XM_016917491,GeneID_411626
NM_001278329,GeneID_411626
XR_003305926,LOC107966041
XM_026444515,LOC409138
XM_026444516,LOC409138
XM_026444517,LOC409138
XM_026444526,LOC409138
XM_026444522,LOC409138
XM_026444528,LOC409138
XM_026444518,LOC409138
XM_026444520,LOC409138
XM_026444535,LOC409138
XM_026444545,LOC409138
XM_026444556,LOC409138
NM_001327947,LOC100576414
XM_006570642,LOC411910
XM_026444567,LOC102654175
XM_003251548,LOC409238
XM_006570634,LOC409238
XM_006570635,LOC409238
XM_016917880,LOC409238
XM_016917881,LOC409238
XM_016917882,LOC409238
XM_016917883,LOC409238
XM_016917884,LOC409238
XM_006570623,LOC411850
XM_026446107,LOC411850
XM_395654,LOC412191
XR_003306507,LOC412191
XR_003306508,LOC412191
XR_003306509,LOC412191
XM_026446108,LOC724411
XM_624092,LOC551703
XM_016913477,LOC102656429
XM_026444854,LOC102656429
XM_016917876,LOC726368
XM_026444148,LOC409579
XM_026445073,LOC726320
XM_001122067,LOC726320
XM_016917946,LOC726320
XM_003251544,LOC100578721
XM_006570611,LOC100578721
XM_006570609,LOC552065
XM_624416,LOC552036
XM_006570603,LOC552036
XR_003304747,LOC113218805
XM_001120658,LOC724761
XM_001120698,LOC724796
XR_003306527,LOC113219402
XM_394949,LOC411474
XM_394948,LOC411473
XM_016915869,LOC725421
XM_026439315,LOC725421
XM_026439353,LOC725068
XM_026439360,LOC725068
XM_026439366,LOC725068
XM_026439373,LOC725068
XM_026439342,LOC725068
XM_026439350,LOC725068
XM_026439357,LOC725068
XM_026439363,LOC725068
XM_026439368,LOC725068
XM_026439369,LOC725068
XM_396819,LOC413374
XM_016915939,LOC726172
XM_006570714,LOC726172
XM_016915940,LOC726172
XM_026442877,LOC412918
XM_026442875,LOC412918
XM_026442881,LOC412918
XM_026442874,LOC412918
XM_001121879,LOC726113
XM_026442023,LOC411996
XM_624564,LOC552186
XM_006570718,LOC552186
XM_003251592,LOC100578370
XM_623279,LOC409911
XM_395172,LOC411704
XM_006570729,LOC100578901
XM_006570730,LOC102655679
XM_003251597,LOC552221
XM_006570752,LOC552221
XM_006570753,LOC552221
XM_006570754,LOC552221
XM_006570755,LOC552221
XM_006570756,LOC552221
XM_006570757,LOC552221
XM_006570758,LOC552221
XM_006570759,LOC552221
XM_006570760,LOC552221
XM_006570761,LOC552221
XM_006570762,LOC552221
XM_006570763,LOC552221
XM_016911317,LOC552221
XR_003306513,LOC113219399
XM_026446122,LOC725946
XM_006570780,LOC413649
XM_026440870,LOC410009
XM_026440868,LOC410009
XM_026446278,LOC100576231
XM_026446283,LOC113219408
XM_624361,LOC551978
XR_001702703,LOC107964283
XM_026440036,LOC726115
XM_026440037,LOC726115
XM_006570784,LOC726115
XM_395659,LOC412197
XM_006570787,LOC100578255
XM_026444403,LOC100578255
XM_026445097,LOC726348
XM_006570696,GeneID_494523
NM_001178021,GeneID_494523
NM_001178022,GeneID_494523
XM_001120845,LOC726369
XM_016911632,LOC726369
XM_016911635,LOC726369
XM_026445117,LOC726369
XM_026445121,LOC726369
XM_006570798,LOC100577833
XM_003251565,LOC726468
XM_003251570,LOC100578881
XM_001122218,LOC726487
XM_003251571,LOC726542
XM_026440414,LOC551671
XM_623505,LOC551109
XM_006570803,LOC551109
XM_623551,LOC551156
XM_006570804,LOC551156
XM_006570805,LOC551156
XM_006570806,LOC551156
XM_016917914,LOC724281
XR_001706459,LOC724281
XR_001706460,LOC724281
XR_411947,LOC100576257
XR_120579,LOC100576257
XM_016912519,GeneID_724456
NM_001115078,GeneID_724456
XM_001120484,LOC724587
XM_006570819,LOC413670
XM_016917788,LOC413670
XM_397111,LOC413670
XM_001120659,LOC724762
XM_026446112,LOC100576435
XM_006570821,LOC100576435
XM_006570822,LOC100576435
XM_006570823,LOC100576435
XM_016913462,LOC100576435
XM_026446113,LOC100576435
XM_016913442,LOC410021
XM_016913443,LOC410021
XM_016913441,LOC410021
XM_016913454,LOC410021
XM_016913445,LOC410021
XM_393509,LOC410022
XM_006570831,LOC409690
XM_006570832,LOC409690
XM_026446211,LOC412948
XM_026446212,LOC412948
XM_026446214,LOC412948
XM_001120132,LOC725272
XM_003251578,LOC725344
XM_003251579,LOC725238
XM_001120346,LOC725450
XM_006570837,LOC100577019
XM_026446216,LOC100577019
XM_026446215,LOC100577019
XM_026445298,LOC408586
XM_026445274,LOC408586
XM_026445293,LOC408586
XM_026445296,LOC408586
XM_026445304,LOC408586
XM_026445266,LOC408586
XM_026445270,LOC408586
XR_003306105,LOC408586
XM_026445271,LOC408586
XM_026445286,LOC408586
XM_026445276,LOC408586
XM_026445280,LOC408586
XM_026445288,LOC408586
XM_026445279,LOC408586
XM_026445302,LOC408586
XM_392127,LOC408585
XM_001121332,LOC725495
NM_001327949,LOC100577273
XM_006570856,LOC102654970
XM_006570855,LOC102654970
NM_001327952,LOC102654970
XM_003251582,LOC100577239
XM_016911469,LOC100577239
NM_001327948,LOC100577239
XR_003305763,LOC113219123
XM_397003,LOC413562
XM_016913751,LOC413562
XM_026446134,LOC413562
XM_006571000,LOC413562
XM_006571001,LOC413562
XM_006570998,LOC413562
XM_006570999,LOC413562
XR_003306516,LOC100576338
XR_003306518,LOC100576338
XR_003306517,LOC100576338
XM_397001,LOC413560
XM_016913717,LOC413560
XR_003304447,LOC724374
XR_001704046,LOC724374
XM_026442054,LOC113218522
XM_396999,LOC413558
XM_006571014,LOC413558
XR_001704049,LOC107964890
XM_393204,LOC409706
GeneID_107966082_t1,GeneID_107966082
XM_001120660,LOC724763
XR_003304354,LOC113218643
XR_412113,LOC102654698
XR_412112,LOC102654698
XR_412116,LOC102654698
XM_026440859,LOC724835
XR_003306545,LOC102654916
XM_016917899,LOC410705
XM_006571086,LOC410705
XM_394182,LOC410705
XM_006571084,LOC725078
XM_026444031,LOC725078
XM_006571083,LOC100577365
XM_003251642,LOC100577365
XM_001121180,LOC725320
XM_006571095,LOC725320
XM_006571096,LOC725320
XM_016917842,LOC107966047
XM_026446343,LOC107966047
XM_026446344,LOC107966047
XM_026446302,LOC725386
XM_026446304,LOC725457
XM_026446139,LOC551356
XM_026446135,LOC551356
XM_026446137,LOC551356
XM_026446136,LOC551356
XM_026446138,LOC551356
XM_006571132,LOC102655530
XM_016917143,LOC551280
XM_623675,LOC551280
XM_001120805,LOC724904
XM_006571125,LOC724904
XM_006571122,LOC413018
XM_006571123,LOC413018
XM_396469,LOC413018
XM_006571124,LOC413018
XM_006571120,LOC551111
XM_016917925,LOC551111
XM_016917926,LOC551111
XM_016917927,LOC551111
XM_623468,LOC551069
XM_006571114,LOC551069
XM_006571115,LOC551069
XM_006571113,LOC551069
XM_026443335,LOC551069
XM_016915252,LOC551069
XM_396550,LOC413099
XM_397475,LOC414039
XM_026440571,LOC113218760
XM_026446313,LOC113219413
XM_026446314,LOC113219414
XM_006571117,LOC724496
XM_026440558,LOC113218757
XM_001121241,LOC725387
XM_006571110,LOC725458
XM_006571109,LOC725458
XM_016917179,LOC408579
XM_016917183,LOC408579
XM_392121,LOC408579
XM_016917185,LOC408579
XM_026442592,LOC408577
XM_016917733,LOC408577
XM_392119,LOC408577
XM_016917796,LOC551647
XR_001706421,LOC551647
XM_006571221,LOC551647
XM_006571222,LOC551647
XM_624037,LOC551647
XM_026442610,LOC551647
XM_006571224,LOC551680
XM_006571225,LOC551680
XM_016917822,LOC551680
XM_006571226,LOC551680
XM_026443470,LOC551762
XM_026443460,LOC551762
XM_026443464,LOC551762
XM_001120153,LOC724332
XM_016912056,LOC724332
XM_006571192,LOC724413
XM_026441441,LOC100578913
XM_003251651,LOC100578913
XM_006571188,LOC408580
XM_006571189,LOC408580
XM_016915875,LOC552096
XM_006571163,LOC410688
XM_016917552,LOC410688
XM_006571161,LOC412601
XR_003306504,LOC412601
XM_396056,LOC412601
XM_026446106,LOC412601
XM_016917974,LOC412601
XR_001706478,LOC724950
XM_016917950,LOC724950
XM_624708,LOC552332
XM_016918080,LOC102655663
XM_026444306,LOC413502
XM_396944,LOC413500
XM_006571240,LOC409937
XR_003304185,LOC409937
XM_006571241,LOC409937
XM_016916374,LOC409937
XM_016916372,LOC409937
XM_016916371,LOC409937
XR_003304180,LOC409937
XR_001705600,LOC409937
XM_016916349,LOC409937
XM_016916358,LOC409937
XR_003304178,LOC409937
XR_003305598,LOC102653813
XM_003251665,LOC100578060
NM_001242577,GeneID_725534
XM_026440534,LOC411721
XM_006571235,LOC411721
NM_001242578,LOC411721
XM_006571252,LOC411723
XM_016917133,LOC411723
XM_016917135,LOC411723
XM_006571250,LOC411723
XM_006571251,LOC411723
XM_006571253,LOC411723
XM_006571255,LOC411723
XM_006571256,LOC411723
XM_395191,LOC411723
XM_006571254,LOC411723
XM_006571262,LOC410686
XM_394163,LOC410686
NR_127361,GeneID_104796168
GeneID_104796168_t1,GeneID_104796168
XR_003306502,LOC100577074
XR_001704762,LOC100577074
XR_001704761,LOC100577074
XR_001704760,LOC100577074
XM_003251660,LOC726061
XM_006571277,LOC726061
XM_003251659,LOC726061
XM_006571280,LOC726148
XM_003251658,LOC726148
XM_392115,LOC408573
XM_624176,LOC551791
XM_392117,LOC408575
XM_006571285,LOC412778
XM_396231,LOC412778
XM_026445415,LOC726349
XM_016914304,LOC726349
XM_026445437,LOC726349
XM_016914315,LOC726349
XM_016914317,LOC726349
XM_006571291,LOC726349
XM_006571295,LOC726349
XM_001122092,LOC726349
XM_006571288,LOC726349
XM_006571289,LOC726349
XM_006571290,LOC726349
XM_006571294,LOC726349
XM_006571293,LOC726349
XM_016917293,LOC413577
XM_016917297,LOC413577
XM_006571297,LOC413577
XM_016917291,LOC413577
XM_624508,LOC552128
XM_006571302,LOC552153
XM_624532,LOC552153
XR_003304416,LOC113218663
XM_026439764,LOC726647
XM_026439783,LOC100576242
XM_026439786,LOC100576242
XM_026439778,LOC100576242
XM_026439774,LOC100576242
XM_026439801,LOC551725
XR_003304421,LOC551725
XM_026439799,LOC551725
XR_003304422,LOC551725
XM_392750,LOC409226
XM_006571311,LOC409226
XM_016911797,LOC409226
XM_026444681,LOC107966053
XM_026444686,LOC107966053
XM_026444675,LOC107966053
XM_026444672,LOC107966053
XM_016917870,LOC107966053
XM_026444678,LOC107966053
XM_026444673,LOC107966053
XM_026444683,LOC107966053
XR_001706449,LOC107966054
XM_026446298,LOC412412
XM_026446296,LOC412412
NM_001190814,GeneID_726777
XM_026445050,LOC551633
XM_623997,LOC551606
XM_026446315,LOC100578271
XM_026441391,LOC412361
XM_026441397,LOC412361
XM_394155,LOC410678
XR_001705244,LOC107965369
XR_003305689,LOC102655531
XM_623553,LOC551158
XM_026446111,LOC100576938
XM_016915335,LOC100576938
XM_395724,LOC412262
XM_006571389,LOC412406
XM_623810,LOC551418
XM_006571387,LOC551472
XM_623867,LOC551472
XM_026441954,LOC551472
XM_026446499,LOC413968
XM_026446488,LOC413968
XM_026446494,LOC413968
XM_026446500,LOC413968
XM_026446501,LOC413968
XM_026446504,LOC413968
XM_026446492,LOC413968
XM_026446508,LOC413968
XM_026446514,LOC413968
XM_026446495,LOC413968
XM_026446496,LOC413968
XM_392114,LOC408572
XR_003304117,LOC107966061
XR_003304115,LOC107966061
XM_006571384,LOC100577992
XM_006571383,LOC725042
XM_006571382,LOC725042
XM_394152,LOC410675
XM_001120969,LOC725079
XM_003251673,LOC100576454
XM_006571378,LOC100576454
XM_006571377,LOC100576454
XR_003305941,LOC113219189
XM_006571374,LOC725239
XM_001121112,LOC725239
XM_006571373,LOC410672
XM_006571371,LOC410672
XM_006571365,LOC102653709
XM_624279,LOC551893
XM_026446105,LOC725459
XM_006571364,LOC725459
XM_003251693,LOC100576258
XR_001704473,LOC107965063
XR_001704471,LOC107965063
XR_001704472,LOC107965063
XR_001704470,LOC107965063
XM_396187,LOC412734
XM_001121501,LOC725684
XM_006571356,LOC725684
XR_003306544,LOC102656598
XM_016913582,LOC725748
XM_006571345,LOC725748
XR_003305153,LOC100578882
XR_003305146,LOC100578882
XR_003305135,LOC100578882
XR_003305134,LOC100578882
XR_003305136,LOC100578882
XR_003305138,LOC100578882
XR_003305140,LOC100578882
XR_003305142,LOC100578882
XR_003305144,LOC100578882
XR_003305137,LOC100578882
XR_003305141,LOC100578882
XR_003305143,LOC100578882
XR_001704130,LOC100578882
XR_003305145,LOC100578882
XM_392112,LOC408569
XM_001121733,LOC725947
XM_006571341,LOC551837
XM_006571342,LOC551837
XM_026441318,LOC551837
XM_026441321,LOC100577648
XM_006571338,LOC724146
XM_006571337,LOC724146
XM_001120032,LOC724239
XM_026445234,LOC724282
XM_003251690,LOC100578551
XM_006571330,LOC551386
XM_006571325,LOC551419
XM_006571327,LOC409313
XM_006571328,LOC409313
XM_392831,LOC409313
XM_003251689,LOC409313
XM_016917916,LOC409313
XM_003251677,LOC100577501
XM_623977,LOC551585
XM_006571322,LOC550724
XM_016917814,LOC550724
XM_623115,LOC550724
XM_006571323,LOC550724
XM_006571320,LOC409062
XM_006571319,LOC102654353
XM_001120991,LOC725106
XM_026442484,LOC410791
XM_016914207,LOC410791
XR_003305225,LOC113218960
XM_016914193,LOC725273
XM_001120347,LOC725273
XM_016914195,LOC725273
XM_003251696,LOC100576662
XM_006571437,LOC100576662
XM_006571436,LOC100577043
XM_623296,LOC550901
XR_003305640,LOC725415
XM_006571435,LOC725415
XR_001702238,LOC102653941
XM_026446068,LOC410788
XM_006571417,LOC410788
XM_026446069,LOC410788
XM_016917895,LOC107963993
XM_016917573,LOC101664701
XM_026446327,LOC101664701
NM_001278334,LOC101664701
XM_001119967,LOC724197
XM_006571607,LOC724283
XM_001120089,LOC724283
XR_003304555,LOC113218729
XR_003304554,LOC100576697
XM_006571612,LOC724415
XR_412202,LOC102655181
XM_006571598,LOC409127
XM_006571599,LOC409127
XM_006571600,LOC409127
XM_006571601,LOC409127
XM_006571602,LOC409127
XM_016913237,LOC409127
XM_016913246,LOC409127
XM_392652,LOC409127
XM_026445730,LOC413377
XM_026445736,LOC413377
XM_026445729,LOC413377
XM_026445738,LOC413377
XM_026445747,LOC413377
XM_026445739,LOC413377
XM_026445734,LOC413377
XM_026445741,LOC413377
XM_001120530,LOC724639
XM_006571592,LOC409886
XM_393376,LOC409886
XM_006571590,LOC409886
XM_006571589,LOC409886
XM_006571591,LOC409886
XM_026441105,LOC409886
XM_026441102,LOC409886
XM_006571588,LOC552426
XM_006571586,LOC552426
XM_006571587,LOC552426
XM_006571585,LOC552426
XM_624800,LOC552426
XM_006571456,GeneID_406071
NM_001134934,GeneID_406071
XM_006571457,GeneID_406071
XM_006571584,LOC100577450
XM_016912000,LOC551889
XM_006571581,LOC551889
XM_624275,LOC551889
XM_006571582,LOC551889
XM_006571579,LOC412088
XM_016911946,LOC412088
XM_395554,LOC412088
GeneID_107966083_t1,GeneID_107966083
XM_003251709,LOC100576132
XM_006571577,LOC100576132
XM_026445957,LOC100576132
XM_026445961,LOC100576132
XM_026445966,LOC100576132
XM_026445974,LOC100576132
XM_026445975,LOC100576132
XM_026445980,LOC100576132
XM_026445983,LOC100576132
XM_026445985,LOC100576132
XM_026445990,LOC100576132
XM_006571572,LOC100579021
XM_026441763,LOC100578953
XM_026441765,LOC100578953
XM_026441764,LOC100578953
XM_026441766,LOC100578953
XM_006571564,LOC409251
XM_392774,LOC409251
XM_026441784,LOC724798
XM_026441778,LOC724798
XM_026441798,LOC727452
XM_026441796,LOC727452
XM_026441802,LOC727452
XM_006571541,LOC551208
XM_006571537,LOC551208
XM_006571540,LOC551208
XM_006571538,LOC551208
XM_026440850,LOC551208
XM_006571539,LOC551208
NR_127328,GeneID_104794347
GeneID_104794347_t1,GeneID_104794347
XM_016916167,LOC551320
XM_006571530,LOC551320
XM_006571532,LOC551320
XM_006571531,LOC551320
XM_016913497,LOC408635
XM_392175,LOC408635
XM_006571525,LOC409392
XM_006571510,LOC412288
XM_006571524,LOC412288
XM_016913511,LOC412288
XM_016913516,LOC412288
XM_016913519,LOC412288
XM_016913521,LOC412288
XM_016913526,LOC412288
XM_016913530,LOC412288
XM_016913537,LOC412288
XM_016913539,LOC412288
XM_016913542,LOC412288
XM_016913544,LOC412288
XM_016913550,LOC412288
XM_016913553,LOC412288
XM_016913563,LOC412288
XM_026444195,LOC412288
XM_623238,LOC409189
XM_006571497,LOC409189
XM_006571498,LOC409189
XM_006571499,LOC409189
XR_001704665,LOC107965121
XM_026446250,LOC100577142
XR_003304818,LOC107966060
XR_003304819,LOC107966060
XM_006571490,LOC409288
XM_392808,LOC409288
XM_016916520,LOC409288
XM_006571479,LOC726431
XM_006571478,LOC726431
XM_006571475,LOC552660
XM_625036,LOC552660
XM_016916454,LOC552654
NR_127352,GeneID_104796162
GeneID_104796162_t1,GeneID_104796162
NR_034293,GeneID_100315667
GeneID_100315667_t1,GeneID_100315667
XM_026446320,LOC113219416
XM_016916449,LOC100576918
XM_624690,LOC552315
XM_006571467,LOC412712
XM_396165,LOC412712
XM_392973,LOC409462
XM_006571464,LOC552185
XR_412197,LOC552185
XR_003304718,LOC552185
XM_016916486,LOC725736
XM_006571462,LOC725712
XM_016916524,LOC107965571
XM_026442795,LOC409036
XM_026442798,LOC409036
XM_026442799,LOC409036
XM_623776,LOC551381
XM_026446321,LOC410057
XM_026446323,LOC410057
XM_026446331,LOC410057
XM_026446316,LOC552435
XM_006571631,LOC724118
NM_001012963,GeneID_503862
XM_016915281,LOC413551
XM_396993,LOC413551
XR_412205,LOC413551
XM_003251721,LOC100578005
XM_395017,LOC411546
XM_003251722,LOC100578146
XM_006571633,LOC552260
XM_624574,LOC552197
XM_006571638,LOC552197
XM_006571644,LOC410777
XM_026442523,LOC410777
XM_394253,LOC410777
XM_006571643,LOC410777
XM_392172,LOC408632
XM_394252,LOC410776
XM_026442273,LOC408631
XM_006571647,LOC408631
XM_006571648,LOC408631
XM_006571649,LOC408631
XM_006571650,LOC408631
XM_006571651,LOC408631
XM_006571653,LOC408631
XM_006571655,LOC408631
XM_006571656,LOC408631
XM_006571657,LOC408631
XM_006571658,LOC408631
XM_006571659,LOC408631
XM_006571661,LOC408631
XM_016915976,LOC408631
XM_016915980,LOC408631
XM_016915986,LOC408631
XM_026442233,LOC408631
XM_026442270,LOC408631
XM_006571652,LOC408631
XR_001704603,LOC107965104
XM_006571674,LOC100578606
XM_003251724,LOC100578606
XM_006571673,LOC100578606
XM_006571676,LOC100578606
XM_026442317,LOC113218939
XM_016915409,LOC412353
XM_026442324,LOC412353
XM_016915393,LOC412354
XM_006571679,LOC412354
XM_006571681,LOC412354
XM_026442938,LOC113219004
XM_026442942,LOC113219004
XM_026442950,LOC113219004
XM_026442935,LOC100576708
XM_026446219,LOC100576747
XM_006571686,LOC725388
XM_006571688,LOC409311
XM_026446269,LOC410756
XR_003306528,LOC410756
XM_026446268,LOC410756
XM_016917951,LOC724199
XM_003251734,LOC408607
XM_006571698,LOC408607
XR_003306522,LOC107965634
XM_006571742,LOC102655819
XM_003251743,LOC100577577
XR_003306103,LOC113219249
XM_026445775,LOC551623
XR_003306247,LOC551623
XR_003306246,LOC551623
XR_003306248,LOC551623
XM_026445774,LOC551623
XM_026445773,LOC551623
XR_003306264,LOC551623
XR_003306265,LOC551623
XR_003306261,LOC551623
XR_003306262,LOC551623
XR_003306263,LOC551623
XR_001706492,LOC107966072
NM_001220486,GeneID_408606
NM_001220487,LOC724541
NM_001160048,GeneID_408605
XM_624120,LOC551732
XM_006571731,LOC551732
XR_003305588,LOC113218573
XM_003251746,LOC100577920
XM_006571724,LOC100577882
XM_006571725,LOC100577882
XM_006571726,LOC102655202
XM_003251744,LOC100577847
XM_016911521,LOC100577847
XM_026443658,LOC410694
XM_016911515,LOC410694
XM_006571728,LOC410694
XM_006571729,LOC410694
XM_006571730,LOC410694
GeneID_107966079_t1,GeneID_107966079
XM_026446312,LOC102654799
XM_006571702,GeneID_410692
NM_001040255,GeneID_410692
XM_006571713,LOC102654496
XM_006571714,LOC102654496
XM_006572587,LOC725305
XM_006571708,LOC102654257
XM_026442106,LOC409922
XM_006571704,LOC409922
XM_006571706,LOC409922
XM_026442083,LOC409923
XM_026442077,LOC409923
XM_016912869,LOC409923
XM_016912872,LOC409923
XM_026442085,LOC409923
XM_016912866,LOC409923
XM_026442576,LOC727144
NM_001242434,LOC727144
XM_026439236,LOC727127
XM_026439239,LOC727127
XM_623972,LOC551580
XR_001705490,LOC551580
XR_001705491,LOC551580
XM_026446303,LOC726347
XM_016917677,LOC726145
XM_016917679,LOC726145
XM_394142,LOC410665
XR_001702207,LOC107964068
XR_001702201,LOC107964063
XM_026443863,LOC113219111
XM_006557388,LOC410664
XM_394141,LOC410664
XM_026443894,LOC410664
XM_006557389,LOC410664
XM_394140,LOC410663
XM_006557387,LOC410663
XM_016910810,LOC726544
XM_006557385,LOC726544
XM_006557379,LOC726544
XM_006557384,LOC726544
XM_006557382,LOC726544
XM_006557383,LOC726544
XM_006557386,LOC726544
XM_001122271,LOC726544
XM_006557381,LOC726544
XM_006557380,LOC726544
XM_016910803,LOC726544
XM_006557376,LOC726544
XM_016910793,LOC726544
NR_031523,GeneID_732506
GeneID_732506_t1,GeneID_732506
NR_031522,GeneID_732505
GeneID_732505_t1,GeneID_732505
NR_034307,GeneID_100315690
GeneID_100315690_t1,GeneID_100315690
NR_034285,GeneID_100315660
GeneID_100315660_t1,GeneID_100315660
NR_034287,GeneID_100315662
GeneID_100315662_t1,GeneID_100315662
NR_034296,GeneID_100315669
GeneID_100315669_t1,GeneID_100315669
XR_003305810,LOC410772
XM_026444102,LOC410772
XM_394248,LOC410772
XM_026446242,LOC100578621
XM_016910677,LOC100578621
XM_026446240,LOC100578621
XM_026446239,LOC100578621
XM_026446241,LOC100578621
XM_003249064,LOC100578600
XM_016910683,LOC100578571
NR_039462,GeneID_100629100
GeneID_100629100_t1,GeneID_100629100
XM_026441502,LOC100577692
